time_s,qpos_J1_m,qpos_J2_m,qpos_J3_m,qpos_J4_rad,qpos_J5_rad,qpos_J6_rad,qvel_J1_ms,qvel_J2_ms,qvel_J3_ms,qvel_J4_rads,qvel_J5_rads,qvel_J6_rads,qacc_J1_ms2,qacc_J2_ms2,qacc_J3_ms2,qacc_J4_rads2,qacc_J5_rads2,qacc_J6_rads2
8.683333,0.000759488747644,-0.000718460671681,1.65287778984e-05,0.00166467851968,-0.00226718085878,-0.00225683250317,0.00115118580063,0.00397527862127,0.000225495880345,-0.00250433782698,0.000646792121955,0.0127394060512,-0.0226987940409,-0.0152232605385,-0.00233776719043,-0.00562825918673,0.0346607967809,-0.0382696517834
8.700000,0.000775608715386,-0.000654199904539,1.9974947706e-05,0.00162211222946,-0.00225167637689,-0.00204949904367,0.000783885121038,0.00372419849637,0.000187798166584,-0.00259350195114,0.00120325153074,0.0120985862204,-0.0212977484382,-0.0148505317481,-0.00217859976201,-0.00505262213952,0.0320038530987,-0.0384696875585
8.716667,0.000785793596445,-0.00059407732105,2.28138950464e-05,0.00157813784753,-0.00222725197719,-0.00185288311861,0.000440249196402,0.00347961394209,0.000152746609305,-0.00267301468834,0.00171542832501,0.0114559484441,-0.0198655078876,-0.0144455581817,-0.002020876097,-0.0044724827645,0.0293577006486,-0.0384889475429
8.733333,0.000790442325164,-0.000537980118665,2.50895625325e-05,0.00153291699872,-0.00219464489067,-0.00166699031161,0.000120712135901,0.00324203965423,0.000120311313071,-0.00274282376574,0.00218359951493,0.0108144338518,-0.0184123919211,-0.0140111817639,-0.00186528173517,-0.00389057498697,0.0267338597218,-0.0383367182383
8.750000,0.000789959663403,-0.000485787301691,2.68453005052e-05,0.00148661180205,-0.00215458614207,-0.00149177842189,-0.00017446090547,0.00301194228335,9.04513602598e-05,-0.00280292209416,0.00260823015573,0.0101768246088,-0.016948314915,-0.0135503135793,-0.00171245151259,-0.00330957580517,0.0241433307455,-0.0380227457796
8.766667,0.000784753438252,-0.000437370492233,2.81236901098e-05,0.0014393841249,-0.00210779748491,-0.00132716017897,-0.000445166632499,0.00278973942143,6.31156609127e-05,-0.0028533467148,0.00298996432445,0.0095457368082,-0.0154827471057,-0.0130659169249,-0.0015629692006,-0.00273209303964,0.0215965536406,-0.0375571681684
8.783333,0.000775231903433,-0.000392594755686,2.89663805972e-05,0.00139139485649,-0.00205498849267,-0.00117300606664,-0.000691455895584,0.00257579887255,3.82438064667e-05,-0.00289417754557,0.00332961544979,0.00892361449616,-0.0140246793435,-0.0125609902432,-0.00141736739965,-0.00216065358217,0.0191033710118,-0.0369504473171
8.800000,0.00076180123423,-0.000351319436021,2.94139408822e-05,0.00134280320389,-0.00199685381636,-0.00102914723714,-0.000913525420053,0.00237043820882,1.57669231987e-05,-0.00292553593572,0.00362815606048,0.0083127248303,-0.0125825916853,-0.0120385500418,-0.00127612767854,-0.00159769220508,0.0166729952969,-0.036213301287
8.816667,0.00074486316468,-0.000313398996113,2.95057253185e-05,0.00129376601364,-0.00193407061766,-0.000895378496833,-0.0011117090438,0.00217392461079,-4.39147862789e-06,-0.00294758303887,0.00388670701896,0.00771515436553,-0.0111644259078,-0.0115016139035,-0.00113968094815,-0.00104554098822,0.0143139799785,-0.0353566370931
8.833333,0.000724812774701,-0.000278683858362,2.92797535872e-05,0.00124443712206,-0.00186729618553,-0.000771461344496,-0.00128646852915,0.00198647499,-2.23146637346e-05,-0.00296051801495,0.00410652630887,0.00713280645421,-0.00977756199495,-0.0109531836921,-0.00100840805822,-0.000506419417637,0.0120341949387,-0.034391484441
8.850000,0.0007020364337,-0.000247021240958,2.87726045332e-05,0.00119496673685,-0.00179716574336,-0.000657127043855,-0.00143838401559,0.00180825638964,-3.80918425401e-05,-0.00296457607286,0.00428899744619,0.00656739974227,-0.00842879863395,-0.0103962290561,-0.000882640605012,1.75747941183e-05,0.0098408060135,-0.0333289307482
8.866667,0.000676909906093,-0.000218255985154,2.80193237237e-05,0.00114550085264,-0.00172429045213,-0.000552079712246,-0.00156814418051,0.00163938665733,-5.18173570252e-05,-0.00296002636619,0.00443561758434,0.00602046773708,-0.00712433772888,-0.00983367133119,-0.000762661936764,0.000524474120161,0.00774025878485,-0.0321800577905
8.883333,0.000649796623069,-0.000192231369108,2.70533444499e-05,0.00109618070282,-0.00164925561429,-0.000455999407747,-0.0016765361748,0.00147993538267,-6.35898849414e-05,-0.00294716975524,0.00454798538416,0.00549335941714,-0.00586977291945,-0.00926836793847,-0.000648708343559,0.00101244882259,0.00573826661964,-0.0309558802978
8.900000,0.000621046123779,-0.000168789903907,2.59064218398e-05,0.00104714224975,-0.00157261908162,-0.000368545197674,-0.00176443539997,0.00132992509043,-7.35116653274e-05,-0.00292633644909,0.00462778871961,0.00498724084841,-0.00467008206903,-0.00870309737433,-0.000540970417643,0.00147981371015,0.00383980294678,-0.0296672868084
8.916667,0.000590992668063,-0.000147774107621,2.46085797039e-05,0.000998515715164,-0.00149490986913,-0.000289358191967,-0.00183279519268,0.00118933267882,-8.16877480574e-05,-0.00289788354212,0.00467679228968,0.00450309776717,-0.00352962366491,-0.00814054488158,-0.00043959456986,0.0019250340185,0.00204909773888,-0.0283249830712
8.933333,0.000559954021704,-0.000129027253382,2.31880696907e-05,0.000950425152618,-0.00141662697617,-0.000218064525702,-0.00188263648122,0.00105809109056,-8.82252699081e-05,-0.00286219245993,0.00469682520634,0.00404173908465,-0.00245213705182,-0.00758328888809,-0.000344684687659,0.00234673038626,0.000369638143145,-0.0269394382661
8.950000,0.00052823041416,-0.000112394087711,2.16713422917e-05,0.00090298806309,-0.00133823841439,-0.00015427827573,-0.00191503747726,0.000936091203532,-9.32327593847e-05,-0.00281966632984,0.00468976862706,0.00360380126412,-0.0014407463997,-0.0070337882941,-0.000256303919913,0.00274368290554,-0.00119582681512,-0.0255208342925
8.966667,0.000496103667662,-9.77215155552e-05,2.00830291971e-05,0.000856315055077,-0.00126018044143,-9.7604297334e-05,-0.00193112346416,0.000823183925905,-9.6819472299e-05,-0.00277072729163,0.00465754349927,0.00318975351746,-0.000497968286446,-0.00649437068343,-0.000174476573758,0.00311483423062,-0.00264527755456,-0.0240790183527
8.983333,0.000463836495571,-8.4859248746e-05,1.84459364747e-05,0.000810509549957,-0.00118285699771,-4.76409676875e-05,-0.00193205674115,0.000719182479982,-9.9094759846e-05,-0.0027158137643,0.004602098482,0.00279990376432,0.0003742772421,-0.00596722152792,-9.91901086386e-05,0.00345929173453,-0.00397741140368,-0.0226234590338
9.000000,0.000431671966919,-7.36604148806e-05,1.67810480173e-05,0.000765667533232,-0.00110663934298,-3.98282386706e-06,-0.00191902678002,0.000623864857475,-0.00010016747068,-0.00265537768487,0.00452539810801,0.00243440529404,0.00117465229074,-0.00545437444796,-3.0397212909e-05,0.00377632870824,-0.00519162634866,-0.021163206068
9.016667,0.000399833133115,-6.39821239019e-05,1.51075386783e-05,0.000721877351999,-0.00103186588813,3.37769157765e-05,-0.00189324064855,0.000536976428187,-0.000100145388244,-0.00258988173507,0.00442941124725,0.00209326406758,0.00190238358435,-0.00495770258482,3.19820515088e-05,0.00406538460325,-0.00628800121974,-0.0197068539255
9.033333,0.000368522811961,-5.56859899812e-05,1.34427965006e-05,0.000679219558701,-0.000958842216575,6.60439570411e-05,-0.00185591375147,0.000458232683114,-9.91347043804e-05,-0.00251979657201,0.00431609992957,0.00177634659422,0.0025572419762,-0.00447891113343,8.80580505889e-05,0.00432606432381,-0.00726727249069,-0.0182625093695
9.050000,0.000337923523241,-4.86386066206e-05,1.18024534233e-05,0.00063776680098,-0.000887841288914,9.32206711296e-05,-0.00180826093695,0.000387322092212,-9.72395299845e-05,-0.00244559807842,0.00418740858174,0.00148338831629,0.00313951919704,-0.00401953107636,0.000137969339621,0.00455813658053,-0.00813080788245,-0.016837763075
9.066667,0.000308197569429,-4.27119732303e-05,1.02004238463e-05,0.000597583757147,-0.000819103823446,0.000115703979645,-0.00175148801273,0.000323909056534,-9.45614432848e-05,-0.00236776464821,0.00404525373037,0.00121400243309,0.00365000206016,-0.00358091415195,0.000181880397974,0.00476153132288,-0.00888057697743,-0.015439665389
9.083333,0.00027948725433,-3.77838717782e-05,8.6489504179e-06,0.000558727116586,-0.000752838844351,0.000133883390084,-0.00168678371258,0.000267636933868,-9.11990760641e-05,-0.00228677452234,0.00389151421883,0.000967689094614,0.00408994434865,-0.00316422908147,0.000219979350088,0.00493633627338,-0.00951911906553,-0.0140747062802
9.100000,0.000251915231812,-3.37381924623e-05,7.15865641367e-06,0.000521245604095,-0.0006892243886,0.000148139187407,-0.00161531214975,0.000218131116752,-8.72477379596e-05,-0.00220310318988,0.00372802198253,0.000743844894838,0.00446103662137,-0.00277045907148,0.000252475684999,0.00508279259173,-0.0100495084554,-0.0127487995027
9.116667,0.000225584976228,-3.04652077072e-05,5.73860406949e-06,0.000485180046985,-0.000628408361926,0.000158840786116,-0.00153820579026,0.000175002141468,-8.27990787643e-05,-0.00211722086849,0.00355655342264,0.00054177259423,0.00476537418248,-0.00240040059964,0.00027959798607,0.00520128970225,-0.0104753174966,-0.0114672709686
9.133333,0.000200581365616,-2.78617941496e-05,4.39635823682e-06,0.00045056348347,-0.000570509533552,0.000166345246056,-0.00145655897441,0.000137848806595,-7.79407884672e-05,-0.00202959007801,0.00337882141458,0.000360691001417,0.00500542346639,-0.00205466348293,0.000301591681935,0.00529235932308,-0.0108005775678,-0.0102348513009
9.150000,0.000176971368292,-2.58316026285e-05,3.13805473366e-06,0.000417421310711,-0.000515618658813,0.000170995954047,-0.00137142201099,0.000106261279775,-7.27563345914e-05,-0.00194066332002,0.00319646798287,0.000199744944659,0.00518398709533,-0.00173367221942,0.000318716828904,0.00535666874021,-0.0110297382956,-0.00905567251033
9.166667,0.00015480482312,-2.42851765562e-05,1.96847277321e-06,0.000385771470611,-0.000463799718312,0.000173121472244,-0.00128379586402,7.98241715701e-05,-6.73247362247e-05,-0.00185088087571,0.00301105766979,5.80152649257e-05,0.0053041678705,-0.00143766858546,0.000331245934335,0.00539501337431,-0.0111676252746,-0.00793326871567
9.183333,0.000134115303432,-2.31400193915e-05,8.91110863919e-07,0.000355624671325,-0.00041509126183,0.000173034553051,-0.00119462744782,5.81195556577e-05,-6.17203739849e-05,-0.0017606687334,0.00282407162028,-6.54712360965e-05,0.00536933195992,-0.00116671546218,0.000339461829653,0.00540830869223,-0.0112193965668,-0.00687058080208
9.200000,0.000114921054326,-2.23206122817e-05,-9.17344117321e-08,0.000326984642195,-0.000369507844879,0.000171031319283,-0.00110480554139,4.07299151142e-05,-5.60128350238e-05,-0.00167043665614,0.00263690240155,-0.000171731957749,0.0053830715467,-0.000920701856518,0.000343655600907,0.00539758151918,-0.0111904982596,-0.00586996488884
9.216667,9.72259929565e-05,-2.17583832718e-05,-9.78887316421e-07,0.000299848419727,-0.00032704154551,0.00016739060722,-0.00101515732916,2.72409952017e-05,-5.02667920506e-05,-0.00158057639896,0.00245084957026,-0.000261818834278,0.00534916720036,-0.000699349073966,0.000344124583858,0.00536396081139,-0.0110866193668,-0.00493320445501
9.233333,8.1020761328e-05,-2.13916297994e-05,-1.77021013361e-06,0.000274206662006,-0.000287663548819,0.000162373469173,-0.000926445570307,1.72445438344e-05,-4.45419152434e-05,-0.00149146008423,0.00226711599631,-0.000336808900482,0.00527155023129,-0.000502217992333,0.000341170429787,0.00530866795205,-0.0109136463568,-0.00406152595043
9.250000,6.62838211058e-05,-2.11653965021e-05,-2.4665191387e-06,0.00025004398887,-0.000251325786483,0.000156222831231,-0.000839366395015,1.03409218264e-05,-3.88928158235e-05,-0.00140343874254,0.0020868049468,-0.000397795145752,0.00515426528412,-0.00032871737803,0.000335097247323,0.00523300663657,-0.0106776175905,-0.00325561769919
9.266667,5.29825800243e-05,-2.1031310653e-05,-3.06949988339e-06,0.000227339345014,-0.000217962618632,0.000149163300909,-0.000754547721388,6.14156605096e-06,-3.33690199849e-05,-0.00131684102538,0.00191091792943,-0.000445877709711,0.00500143342022,-0.000178113179272,0.00032620982473,0.00513835241548,-0.01038467795,-0.00251565188418
9.283333,4.10745396115e-05,-2.0947377813e-05,-3.58162228872e-06,0.000206066383118,-0.000187492545425,0.000141401118579,-0.000672548282967,4.27128980124e-06,-2.80149718044e-05,-0.00123197209484,0.00174035328987,-0.00048215546902,0.00481721593227,-4.95387236076e-05,0.000314811936268,0.00502614196565,-0.0100410339362,-0.001841309384
9.300000,3.0508454148e-05,-2.08777405401e-05,-4.00605601866e-06,0.000186193863999,-0.000159819935811,0.00013312424578,-0.000593857252566,4.37040590515e-06,-2.28700637049e-05,-0.00114911269408,0.00157590555291,-0.000507718060937,0.00460577912526,5.79942592374e-05,0.000301204735393,0.00489786216199,-0.00965290950443,-0.00123180721813
9.316667,2.12254910504e-05,-2.07924032258e-05,-4.34658658209e-06,0.000167686070759,-0.000134836761177,0.000124502582738,-0.000518894444444,6.09665951696e-06,-1.79686930036e-05,-0.00106851840145,0.00141826549289,-0.000523638385058,0.00437126028828,0.000145583874159,0.000285685236754,0.00475503902316,-0.00922650290476,-0.000685928342226
9.333333,1.31603832013e-05,-2.0666926335e-05,-4.60753258618e-06,0.000150503233836,-0.00011242432187,0.000115688306832,-0.000448011073132,9.12695897392e-06,-1.33403430533e-05,-0.00099041906973,0.00126802091456,-0.000530965620204,0.00411773507014,0.000214425647513,0.000268544888179,0.00459922660568,-0.00876794478152,-0.000202053523414
9.350000,6.24256413613e-06,-2.04820935069e-05,-4.79366453922e-06,0.00013460196387,-9.24549549042e-05,0.000106816323096,-0.000381491043782,1.31588946553e-05,-9.00968746861e-06,-0.000915018450598,0.00112565812113,-0.000530718788881,0.0038491864594,0.000265799559229,0.000250068233079,0.00443199592095,-0.00828325777816,0.000221804984768
9.366667,3.97277447107e-07,-2.02235551291e-05,-4.9101255756e-06,0.0001199356893,-7.4793711606e-05,9.80048173993e-05,-0.000319552745677,1.79120374081e-05,-4.99671592918e-06,-0.000842494003499,0.000991564042565,-0.000523880896938,0.0035694755557,0.000301056619685,0.000230531663023,0.00425492394983,-0.00777831788231,0.000587968256468
9.383333,-4.45334773852e-06,-1.98814521224e-05,-4.96235445074e-06,0.000106455095629,-5.92999944398e-05,8.93559024995e-05,-0.000262351317541,2.31290097956e-05,-1.3168800614e-06,-0.000772996886526,0.000866028993072,-0.000511393671205,0.00328231430434,0.000321605094414,0.00021020225955,0.00406958282855,-0.00725881773267,0.000899054291693
9.400000,-8.38926280108e-06,-1.9450023775e-05,-4.95601112869e-06,9.41085633358e-05,-4.58291427761e-05,8.09563468263e-05,-0.00020998135054,2.85763251697e-05,2.01874207917e-06,-0.000706652125925,0.000749250023347,-0.000494152912904,0.00299124035073,0.000328896482664,0.000189336723707,0.00387752927886,-0.00673023209609,0.00115794069795
9.416667,-1.14915141971e-05,-1.89272035293e-05,-4.89690526087e-06,8.28426015111e-05,-3.42339579956e-05,7.28783756074e-05,-0.0001624799924,3.40449913603e-05,5.00326437282e-06,-0.000643558959514,0.000641334829703,-0.000473004479629,0.00269959415431,0.000324411358014,0.000168180391234,0.00368029435358,-0.00619778570784,0.00136772675707
9.433333,-1.38413129295e-05,-1.83142066675e-05,-4.79092783051e-06,7.26022743379e-05,-2.43661589659e-05,6.51805337683e-05,-0.000119830413869,3.93508775917e-05,7.63379525713e-06,-0.000583791348181,0.000542306179107,-0.000448740903624,0.00241049848451,0.000309645180806,0.000146966330841,0.00347937356682,-0.00566642365219,0.00153169517926
9.450000,-1.55191646315e-05,-1.7615113845e-05,-4.643986214e-06,6.3331617683e-05,-1.60777596412e-05,5.79085999544e-05,-8.19655968645e-05,4.43348450776e-05,9.91122596759e-06,-0.000527398648473,0.000452106806369,-0.00042209864909,0.00212684040305,0.000286094192858,0.000125914522574,0.00327621747556,-0.00514078444324,0.00165327384464
9.466667,-1.66040652838e-05,-1.68364544021e-05,-4.46194288848e-06,5.49740431686e-05,-9.22236128441e-06,5.10965410193e-05,-4.87724020467e-05,4.88626435918e-05,1.18400057071e-05,-0.000474406438215,0.000370604737199,-0.00039375600622,0.00185125581848,0.000255241504972,0.00010523111294,0.00307222277629,-0.00462517594815,0.00173599782884
9.483333,-1.71727668687e-05,-1.59867933286e-05,-4.25055799315e-06,4.74727272468e-05,-3.65635260584e-06,4.47674964032e-05,-2.00958723046e-05,5.282457815e-05,1.34279049955e-05,-0.000424817486035,0.00029759898861,-0.000364331614814,0.00158611667969,0.000218543486972,8.5107743133e-05,0.0028687239772,-0.00412355427624,0.00178347200333
9.500000,-1.72991165287e-05,-1.5076325671e-05,-4.01543593169e-06,4.07709829562e-05,7.59988064968e-07,3.8934781983e-05,4.2562723379e-06,5.61349517603e-05,1.46857683878e-05,-0.000378612854724,0.000232825596261,-0.000334383605479,0.001333520856,0.000177416568476,6.57209464978e-05,0.00266698570228,-0.00363950573783,0.00179933449368
9.516667,-1.70534720495e-05,-1.41164820602e-05,-3.76197618384e-06,3.48126122172e-05,4.16149359853e-06,3.3602903217e-05,2.45089934992e-05,5.87312919856e-05,1.5627257683e-05,-0.000335753127428,0.000175963916772,-0.000304409341807,0.00109528473152,0.000133224556332,4.72316112174e-05,0.00246819567976,-0.00317623195701,0.00178722126905
9.533333,-1.65021957318e-05,-1.31195488903e-05,-3.49532847595e-06,2.95422367132e-05,6.67721602463e-06,2.87685677212e-05,4.09151923138e-05,6.05733708084e-05,1.62685866797e-05,-0.000296179744856,0.00012664315178,-0.000274845742445,0.000872938522295,8.72665715653e-05,2.97845041215e-05,0.00227345846256,-0.00273653820221,0.00175073212482
9.550000,-1.57072279563e-05,-1.20983065093e-05,-3.22035244331e-06,2.49056056085e-05,8.42964488245e-06,2.44216878017e-05,5.37509117912e-05,6.1642028972e-05,1.66282484619e-05,-0.0002598164409,8.44490396474e-05,-0.000246070157692,0.000667724304931,4.07657048743e-05,1.35078515092e-05,0.00208378992329,-0.00232282497729,0.00169339830707
9.566667,-1.47257409933e-05,-1.10656885811e-05,-2.94158190124e-06,2.08498785686e-05,9.53403830472e-06,2.05463639258e-05,6.33105286953e-05,6.19378175892e-05,1.67267361366e-05,-0.000226570763436,4.89306601589e-05,-0.000218401771252,0.000480596725889,-5.14151483289e-06,-1.48702706273e-06,0.00190011256142,-0.00193708289552,0.00161865201259
9.583333,-1.36098728592e-05,-1.00344655521e-05,-2.66319382697e-06,1.73238827774e-05,1.00978682646e-05,1.71218406354e-05,6.99019793093e-05,6.14794713459e-05,1.65862578702e-05,-0.000196335666462,1.96072973735e-05,-0.000192103493987,0.000312226341763,-4.94147496621e-05,-1.51060359415e-05,0.00172325165407,-0.00158089083743,0.00152979798142
9.600000,-1.2406540291e-05,-9.01695490316e-06,-2.388982141e-06,1.42783428771e-05,1.0220380499e-05,1.41234269917e-05,7.38420624621e-05,6.03022290625e-05,1.62304470156e-05,-0.000168991159276,-4.02469405692e-06,-0.000167384313061,0.000163005521905,-9.11184964821e-05,-2.72725752088e-05,0.00155393227645,-0.00125541737259,0.001429987381
9.616667,-1.11573291961e-05,-8.02476059558e-06,-2.12233636348e-06,1.16660830032e-05,9.9922687134e-06,1.15233742752e-05,7.54518618929e-05,5.8456018718e-05,1.56840680536e-05,-0.000144405997991,-2.24850732807e-05,-0.000144402056672,3.30568266277e-05,-0.000129429668612,-3.79277706376e-05,0.00139277721141,-0.000961425404563,0.00132219416146
9.633333,-9.89846024385e-06,-7.06854382184e-06,-1.86622521014e-06,9.44220032972e-06,9.49546177453e-06,9.29170435492e-06,7.50523284356e-05,5.60035252526e-05,1.49727190238e-05,-0.00012243940443,-3.63030016783e-05,-0.000123266531786,-7.77562433843e-05,-0.000163644046138,-4.70306649059e-05,0.00124030576145,-0.000699279977816,0.00120919404083
9.650000,-8.6608266072e-06,-6.15782685739e-06,-1.62318518078e-06,7.56420979556e-06,8.80302171729e-06,7.39698287393e-06,7.29600606211e-05,5.3018160564e-05,1.4122531067e-05,-0.000102942797277,-4.60104874648e-05,-0.000104042989772,-0.000169816247691,-0.000193181533426,-5.45583728208e-05,0.00109693346984,-0.000468959164846,0.00109354625716
9.666667,-7.47010023274e-06,-5.30083147771e-06,-1.39531418387e-06,5.99215993362e-06,7.97914953392e-06,5.80703216757e-06,6.94833201339e-05,4.95819560624e-05,1.315986566e-05,-8.57615202804e-05,-5.21360370696e-05,-8.67558727735e-05,-0.000243736693971,-0.000217590170834,-6.05062028654e-05,0.000962972750802,-0.000270067932472,0.000977578201563
9.683333,-6.34690243243e-06,-4.50435305769e-06,-1.18427023109e-06,4.68871997809e-06,7.07929488351e-06,4.48957963323e-06,6.49183161452e-05,4.57833989644e-05,1.21110100895e-05,-7.07365524001e-05,-5.51985620501e-05,-7.1392791933e-05,-0.000300344965444,-0.000236548856551,-6.48877469038e-05,0.000838634421995,-0.000101854866889,0.000863373022605
9.700000,-5.30703404192e-06,-3.77367111112e-06,-9.91275226812e-07,3.6192386769e-06,6.15036506373e-06,3.41283809906e-06,5.95457898797e-05,4.17152341623e-05,1.10018716849e-05,-5.77061849222e-05,-5.57015881321e-05,-5.79086872701e-05,-0.000340663454158,-0.00024986874392,-6.77349393475e-05,0.000724030125532,3.67683811444e-05,0.000752760268
9.716667,-4.36175989138e-06,-3.11249665913e-06,-8.17123869105e-07,2.7517754834e-06,5.23102782898e-06,2.54601558406e-06,5.36279278916e-05,3.7472254001e-05,9.85767131205e-06,-4.65076508815e-05,-5.41278105092e-05,-4.62301181409e-05,-0.000365889079341,-0.000257493289357,-6.90980865268e-05,0.000619175617007,0.000147205087166,0.000647309604678
9.733333,-3.51814188515e-06,-2.52295644056e-06,-6.62197670417e-07,2.05710504356e-06,4.35210192476e-06,1.85975269972e-06,4.74056294305e-05,3.31490986287e-05,8.70263662444e-06,-3.69786925143e-05,-5.09340367849e-05,-3.62596327121e-05,-0.000377371381659,-0.000259496936192,-6.90458664136e-05,0.000523994895063,0.000231149052647,0.000548327632963
9.750000,-2.77941458943e-06,-2.00561359742e-06,-5.26484097826e-07,1.50869612856e-06,3.53702854228e-06,1.3264868051e-06,4.10961500076e-05,2.88380897437e-05,7.55969556941e-06,-2.89590529883e-05,-4.65465559272e-05,-2.78801648436e-05,-0.000376589394653,-0.000256082430113,-6.76652982233e-05,0.000438325137291,0.000290558001684,0.000456857785111
9.766667,-2.14539688684e-06,-1.55952408734e-06,-4.09600824387e-07,1.08266638774e-06,2.80241628335e-06,9.20742886193e-07,3.48911398309e-05,2.46271205436e-05,6.45017066012e-06,-2.22918792789e-05,-4.13569683398e-05,-2.09594071472e-05,-0.000365127503581,-0.00024757677263,-6.50616807903e-05,0.000361922401523,0.00032762497743,0.00037368327293
9.783333,-1.61293297481e-06,-1.1823276956e-06,-3.10825074365e-07,7.57714509536e-07,2.15865166867e-06,6.19351979767e-07,2.89550922066e-05,2.05976244865e-05,5.39347454904e-06,-1.6825023802e-05,-3.57185086593e-05,-1.53541097894e-05,-0.000344650509524,-0.000234425829719,-6.13584979622e-05,0.000294468045097,0.000344747954091,0.000299333023793
9.800000,-1.17635576292e-06,-8.70372144829e-07,-2.29128035904e-07,5.15031578476e-07,1.6105667255e-06,4.01598794e-07,2.34242133129e-05,1.68226450955e-05,4.40680747222e-06,-1.24122332578e-05,-2.99428891838e-05,-1.09142558296e-05,-0.000316878122715,-0.000217187623751,-5.66972886122e-05,0.000235575808294,0.00034449789222,0.000234090519283
9.816667,-8.27965565937e-07,-6.18868433652e-07,-1.63214304861e-07,3.3819360089e-07,1.15815475698e-06,2.49300986806e-07,1.84057209703e-05,1.3365028479e-05,3.5048571798e-06,-8.9142140876e-06,-2.42976879454e-05,-7.48706552396e-06,-0.000283559113647,-0.000196524347693,-5.12374782281e-05,0.000184799502117,0.000329585475526,0.0001780054261
9.833333,-5.58516893448e-07,-4.22075179817e-07,-1.11566312767e-07,2.13037340492e-07,7.97325028298e-07,1.46823340284e-07,1.39775761947e-05,1.0275759495e-05,2.69950202377e-06,-6.1995649959e-06,-1.90043013858e-05,-4.9207840671e-06,-0.000246445353555,-0.00017319315144,-4.51561684063e-05,0.000141641234715,0.000302826776451,0.000130907884925
9.850000,-3.57706106607e-07,-2.73509401234e-07,-7.2493680142e-08,1.27521754931e-07,5.20686806356e-07,8.10308100601e-08,1.01886474323e-05,7.59246156944e-06,1.99951794089e-06,-4.14556813139e-06,-1.4236477403e-05,-3.0682096814e-06,-0.000207265977322,-0.00014803576085,-3.86478799744e-05,0.00010556010533,0.000267108105338,9.24252998043e-05
9.866667,-2.14652746335e-07,-1.66180843387e-07,-4.41874234779e-08,7.15774545984e-08,3.1835296221e-07,4.1185124627e-08,7.05930349057e-06,5.33807907471e-06,1.41029014435e-06,-2.63883175133e-06,-1.01194402254e-05,-1.78992177792e-06,-0.000167701901734,-0.000121967000587,-3.19242448902e-05,7.59812895134e-05,0.000225350303968,6.20014484865e-05
9.883333,-1.1836743648e-07,-9.28466562408e-08,-2.47789298733e-08,3.69467139021e-08,1.78753190931e-07,1.87902562044e-08,4.58242729643e-06,3.51975990557e-06,9.33530423829e-07,-1.57577850701e-06,-6.7296141845e-06,-9.57172087195e-07,-0.000129360930228,-9.59623021095e-05,-2.52136415264e-05,5.23054346575e-05,0.000180472748673,3.89177131699e-05
9.900000,-5.81994287798e-08,-4.62829411596e-08,-1.24035975472e-08,1.70166516352e-08,8.94468224883e-08,7.39267513339e-09,2.72483878537e-06,2.12795444586e-06,5.67001047428e-07,-8.62974875144e-07,-4.0949489979e-06,-4.54405172912e-07,-9.3753671967e-05,-7.10442880339e-05,-1.87607674593e-05,3.39182806409e-05,0.000135357330951,2.23162114302e-05
9.916667,-2.42570832711e-08,-1.95694311668e-08,-5.26902301518e-09,6.64825969228e-09,3.79251911142e-08,2.3428289951e-09,1.42911145736e-06,1.13574551816e-06,3.04246360997e-07,-4.17298714945e-07,-2.19584469427e-06,-1.81378571806e-07,-6.22704981051e-05,-4.82685335642e-05,-1.28261434428e-05,2.02004166137e-05,9.2812684632e-05,1.12245888853e-05
9.933333,-7.79486678151e-09,-6.38333871054e-09,-1.72759652646e-09,2.00399727095e-09,1.23935992826e-08,5.24750394235e-10,6.15763468366e-07,4.98422151589e-07,1.34333289156e-07,-1.65943443808e-07,-9.66669821054e-07,-5.48569251937e-08,-3.61597515974e-05,-2.87086146462e-05,-7.68554187358e-06,1.05370816901e-05,5.55389280531e-05,4.58221852971e-06
9.950000,-1.56080126202e-09,-1.29820651225e-09,-3.53346309959e-10,3.76679863569e-10,2.52305591242e-09,6.10890457997e-11,1.85800578944e-07,1.53308101385e-07,4.16020565708e-08,-4.62588876102e-08,-2.97862110531e-07,-9.85885245514e-09,-1.65074188733e-05,-1.34405608904e-05,-3.62933274755e-06,4.32791461673e-06,2.60931874494e-05,1.26753677592e-06
